CommitId;RefactoringType;RefactoringDetail
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitProviderBinding(providerBinding ProviderBinding<? extends T>) : V renamed to public visit(providerBinding ProviderBinding<? extends T>) : V in class com.google.inject.spi.DefaultBindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	protected visitElement(element Element) : V renamed to protected visitOther(element Element) : V in class com.google.inject.spi.DefaultElementVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Change Attribute Type;Change Attribute Type	instance : Object to instance : T in class com.google.inject.spi.InjectionRequest
03b81a6b931a06c7697e422b218e3734a7f262cc;Change Return Type;Change Return Type	Object to T in method public getInstance() : T in class com.google.inject.spi.InjectionRequest
03b81a6b931a06c7697e422b218e3734a7f262cc;Change Parameter Type;Change Parameter Type	instance : Object to instance : T in method public InjectionRequest(source Object, type TypeLiteral<T>, instance T) in class com.google.inject.spi.InjectionRequest
03b81a6b931a06c7697e422b218e3734a7f262cc;Change Return Type;Change Return Type	T to R in method public acceptVisitor(visitor ElementVisitor<R>) : R in class com.google.inject.spi.InjectionRequest
03b81a6b931a06c7697e422b218e3734a7f262cc;Change Parameter Type;Change Parameter Type	visitor : ElementVisitor<T> to visitor : ElementVisitor<R> in method public acceptVisitor(visitor ElementVisitor<R>) : R in class com.google.inject.spi.InjectionRequest
03b81a6b931a06c7697e422b218e3734a7f262cc;Change Attribute Type;Change Attribute Type	interceptors : List<MethodInterceptor> to interceptors : ImmutableList<MethodInterceptor> in class com.google.inject.spi.InterceptorBinding
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public initDelegate(delegate Provider<T>) : void renamed to public initializeDelegate(delegate Provider<T>) : void in class com.google.inject.spi.ProviderLookup
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	protected visitElement(element Element) : Void renamed to protected visitOther(element Element) : Void in class com.google.inject.spi.FailingElementVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Move Attribute;Move Attribute	private injectionPoint : InjectionPoint from class com.google.inject.ConstructorInjector to class com.google.inject.DefaultConstructionProxyFactory
03b81a6b931a06c7697e422b218e3734a7f262cc;Move Attribute;Move Attribute	private injectionPoint : InjectionPoint from class com.google.inject.ConstructorInjector to class com.google.inject.ProxyFactory
03b81a6b931a06c7697e422b218e3734a7f262cc;Move Attribute;Move Attribute	private injectionPoint : InjectionPoint from class com.google.inject.ConstructorInjector to class com.google.inject.ConstructorInjectorStore.InjectableTypeImpl
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Parameter;Rename Parameter	instances : Object... to instance : Object in method public requestInjection(instance Object) : void in class com.google.inject.Binder
03b81a6b931a06c7697e422b218e3734a7f262cc;Change Parameter Type;Change Parameter Type	instances : Object... to instance : Object in method public requestInjection(instance Object) : void in class com.google.inject.Binder
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public get(injectionPoint InjectionPoint) : ConstructionProxy<T> renamed to public create() : ConstructionProxy<T> in class com.google.inject.ConstructionProxyFactory
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitInstance(binding InstanceBinding<? extends T>) : V renamed to public visit(binding InstanceBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitProviderInstance(binding ProviderInstanceBinding<? extends T>) : V renamed to public visit(binding ProviderInstanceBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitProviderKey(binding ProviderKeyBinding<? extends T>) : V renamed to public visit(binding ProviderKeyBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitLinkedKey(binding LinkedKeyBinding<? extends T>) : V renamed to public visit(binding LinkedKeyBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitExposed(binding ExposedBinding<? extends T>) : V renamed to public visit(binding ExposedBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitUntargetted(binding UntargettedBinding<? extends T>) : V renamed to public visit(binding UntargettedBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitConstructor(binding ConstructorBinding<? extends T>) : V renamed to public visit(binding ConstructorBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitConvertedConstant(binding ConvertedConstantBinding<? extends T>) : V renamed to public visit(binding ConvertedConstantBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
03b81a6b931a06c7697e422b218e3734a7f262cc;Rename Method;Rename Method	public visitProviderBinding(binding ProviderBinding<? extends T>) : V renamed to public visit(binding ProviderBinding<? extends T>) : V in class com.google.inject.spi.BindingTargetVisitor
9d6b656e0526d6d2d85c0223a1f5f70544766298;Change Attribute Type;Change Attribute Type	factoryType : Class<F> to factoryType : TypeLiteral<F> in class com.google.inject.assistedinject.FactoryProvider
9d6b656e0526d6d2d85c0223a1f5f70544766298;Change Parameter Type;Change Parameter Type	factoryType : Class<F> to factoryType : TypeLiteral<F> in method private FactoryProvider(factoryType TypeLiteral<F>, factoryMethodToConstructor Map<Method,AssistedConstructor<?>>) in class com.google.inject.assistedinject.FactoryProvider
9d6b656e0526d6d2d85c0223a1f5f70544766298;Change Parameter Type;Change Parameter Type	factoryType : Class<?> to factoryType : TypeLiteral<?> in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
9d6b656e0526d6d2d85c0223a1f5f70544766298;Change Parameter Type;Change Parameter Type	implementationType : Class<?> to implementationType : TypeLiteral<?> in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
9d6b656e0526d6d2d85c0223a1f5f70544766298;Extract Method;Extract Method	public newFactory(factoryType TypeLiteral<F>, implementationType TypeLiteral<?>) : Provider<F> extracted from public newFactory(factoryType Class<F>, implementationType Class<?>) : Provider<F> in class com.google.inject.assistedinject.FactoryProvider
9d6b656e0526d6d2d85c0223a1f5f70544766298;Extract Variable;Extract Variable	factoryMethods : Method[] in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> from class com.google.inject.assistedinject.FactoryProvider
9d6b656e0526d6d2d85c0223a1f5f70544766298;Change Parameter Type;Change Parameter Type	factoryType : Class<F> to factoryType : TypeLiteral<F> in method package FactoryProvider2(factoryType TypeLiteral<F>, producedType Key<?>) in class com.google.inject.assistedinject.FactoryProvider2
53664a7f17492bd0c3c4728df61679147907dd18;Move Source Folder;Move Source Folder	test to src
53664a7f17492bd0c3c4728df61679147907dd18;Change Attribute Type;Change Attribute Type	paramTypes : ImmutableMultimap<Method,Key<?>> to paramTypes : ImmutableMap<Method,ImmutableList<Key<?>>> in class com.google.inject.assistedinject.FactoryProvider2
53664a7f17492bd0c3c4728df61679147907dd18;Change Variable Type;Change Variable Type	paramTypesBuilder : ImmutableMultimap.Builder<Method,Key<?>> to paramTypesBuilder : ImmutableMap.Builder<Method,ImmutableList<Key<?>>> in method package FactoryProvider2(factoryType Class<F>, producedType Key<?>) in class com.google.inject.assistedinject.FactoryProvider2
53664a7f17492bd0c3c4728df61679147907dd18;Change Attribute Type;Change Attribute Type	multimap : Multimap<TypeLiteral<?>,Binding<?>> to multimap : Map<TypeLiteral<?>,List<Binding<?>>> in class com.google.inject.InjectorImpl.BindingsMultimap
53664a7f17492bd0c3c4728df61679147907dd18;Change Attribute Type;Change Attribute Type	orderByKey : Ordering<Binding<?>> to orderByKey : Comparator<Binding<?>> in class com.google.inject.spi.SpiBindingsTest
4f6274aa4a306efa727f9b37ad16ea3d331d22f0;Change Variable Type;Change Variable Type	e : InstantiationException to e : IllegalAccessException in method public get(injectionPoint InjectionPoint) : ConstructionProxy<T> in class com.google.inject.DefaultConstructionProxyFactory
4f6274aa4a306efa727f9b37ad16ea3d331d22f0;Change Variable Type;Change Variable Type	e : IllegalAccessException to e : InstantiationException in method public get(injectionPoint InjectionPoint) : ConstructionProxy<T> in class com.google.inject.DefaultConstructionProxyFactory
4f6274aa4a306efa727f9b37ad16ea3d331d22f0;Extract Method;Extract Method	private createMethodInvoker(method Method) : MethodInvoker extracted from public SingleMethodInjector(injector InjectorImpl, injectionPoint InjectionPoint, errors Errors) in class com.google.inject.SingleMethodInjector
4f6274aa4a306efa727f9b37ad16ea3d331d22f0;Extract Variable;Extract Variable	lineNumber : int in method public forType(implementation Class<?>) : Object from class com.google.inject.internal.StackTraceElements
4f6274aa4a306efa727f9b37ad16ea3d331d22f0;Extract Variable;Extract Variable	fileName : String in method public forType(implementation Class<?>) : Object from class com.google.inject.internal.StackTraceElements
4957f9a2eb591d1d7b4fe0262aa02901fa0062ac;Change Return Type;Change Return Type	Binder to PrivateBinder in method protected binder() : PrivateBinder in class com.google.inject.PrivateModule
9119370072772ae9c9f987cc380b522ccdc8b4ec;Move Class;Move Class	com.google.inject.binder.PrivateBinder moved to com.google.inject.PrivateBinder
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Move Class;Move Class	com.google.inject.internal.ReferenceMap.EntrySet moved to com.google.inject.internal.CustomConcurrentHashMap.Impl.EntrySet
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Move Class;Move Class	com.google.inject.internal.ReferenceMapTest moved to com.google.inject.internal.MapMakerTestSuite.ReferenceMapTest
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Move And Rename Class;Move And Rename Class	com.google.inject.internal.ReferenceMapTestSuite moved and renamed to com.google.inject.internal.MapMakerTestSuite.ReferenceCombinationTestSuite
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Move And Rename Class;Move And Rename Class	com.google.inject.internal.ReferenceCacheTest moved and renamed to com.google.inject.internal.MapMakerTestSuite.ComputingTest
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Change Attribute Type;Change Attribute Type	constructionProxies : ReferenceCache<InjectionPoint,ConstructionProxy> to constructionProxies : Map<InjectionPoint,ConstructionProxy> in class com.google.inject.ProxyFactory
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Change Attribute Type;Change Attribute Type	CLASS_LOADER_CACHE : ReferenceCache<ClassLoader,ClassLoader> to CLASS_LOADER_CACHE : Map<ClassLoader,ClassLoader> in class com.google.inject.internal.BytecodeGen
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Change Attribute Type;Change Attribute Type	delegate : ReferenceCache<K,Object> to delegate : Map<K,Object> in class com.google.inject.internal.FailableCache
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Extract Variable;Extract Variable	key : Object in method public contains(o Object) : boolean from class com.google.inject.internal.CustomConcurrentHashMap.Impl.EntrySet
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Change Variable Type;Change Variable Type	e : Map.Entry<K,V> to e : Entry<?,?> in method public contains(o Object) : boolean in class com.google.inject.internal.CustomConcurrentHashMap.Impl.EntrySet
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Extract Variable;Extract Variable	key : Object in method public remove(o Object) : boolean from class com.google.inject.internal.CustomConcurrentHashMap.Impl.EntrySet
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Change Variable Type;Change Variable Type	e : Map.Entry<K,V> to e : Entry<?,?> in method public remove(o Object) : boolean in class com.google.inject.internal.CustomConcurrentHashMap.Impl.EntrySet
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Change Variable Type;Change Variable Type	keyType : ReferenceType to keyOption : BuilderOption in method public suite() : Test in class com.google.inject.internal.MapMakerTestSuite.ReferenceCombinationTestSuite
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Change Variable Type;Change Variable Type	valueType : ReferenceType to valueOption : BuilderOption in method public suite() : Test in class com.google.inject.internal.MapMakerTestSuite.ReferenceCombinationTestSuite
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Rename Variable;Rename Variable	keyType : ReferenceType to keyOption : BuilderOption in method public suite() : Test in class com.google.inject.internal.MapMakerTestSuite.ReferenceCombinationTestSuite
210bf43ac2ce742fabe0ab881c0ebfa50a4e32b2;Rename Variable;Rename Variable	valueType : ReferenceType to valueOption : BuilderOption in method public suite() : Test in class com.google.inject.internal.MapMakerTestSuite.ReferenceCombinationTestSuite
c60b665f7e517bde72af85dd9f8d1f2921229cae;Extract Variable;Extract Variable	reference : Filter in method public destroy() : void from class com.google.inject.servlet.FilterDefinition
c60b665f7e517bde72af85dd9f8d1f2921229cae;Extract Variable;Extract Variable	reference : HttpServlet in method public destroy() : void from class com.google.inject.servlet.ServletDefinition
0aade0c88db6df29d3ad86d0d1bd50807219753d;Change Parameter Type;Change Parameter Type	messages : Iterable<Message> to messages : Collection<Message> in method public CreationException(messages Collection<Message>) in class com.google.inject.CreationException
714df3c468383be61d316b63f20bce327d0c55af;Change Attribute Type;Change Attribute Type	delegate : Module to delegate : Object in class com.google.inject.internal.ProviderMethodsModule
714df3c468383be61d316b63f20bce327d0c55af;Change Parameter Type;Change Parameter Type	delegate : Module to delegate : Object in method private ProviderMethodsModule(delegate Object) in class com.google.inject.internal.ProviderMethodsModule
714df3c468383be61d316b63f20bce327d0c55af;Extract Method;Extract Method	public forObject(object Object) : Module extracted from public forModule(module Module) : Module in class com.google.inject.internal.ProviderMethodsModule
5c1ab7f8f8b48d3701dd6952f931aea891a3ade8;Rename Parameter;Rename Parameter	servletDefinitions : List<ServletDefinition> to injector : Injector in method public ManagedServletPipeline(injector Injector) in class com.google.inject.servlet.ManagedServletPipeline
5c1ab7f8f8b48d3701dd6952f931aea891a3ade8;Change Parameter Type;Change Parameter Type	servletDefinitions : List<ServletDefinition> to injector : Injector in method public ManagedServletPipeline(injector Injector) in class com.google.inject.servlet.ManagedServletPipeline
b52a7fd41a6cb67298dcdd2792afb46e0202505a;Rename Class;Rename Class	com.google.inject.grapher.GraphingVisitorTest.TestModule renamed to com.google.inject.grapher.GraphingVisitorTest.ClassModule
b52a7fd41a6cb67298dcdd2792afb46e0202505a;Inline Method;Inline Method	private createInjector() : Injector inlined to public testNewDependencies_withInjectionPoints() : void in class com.google.inject.grapher.GraphingVisitorTest
b52a7fd41a6cb67298dcdd2792afb46e0202505a;Inline Method;Inline Method	private createInjector() : Injector inlined to public testNewDependencies_withDependencies() : void in class com.google.inject.grapher.GraphingVisitorTest
b52a7fd41a6cb67298dcdd2792afb46e0202505a;Change Variable Type;Change Variable Type	binding : ProviderInstanceBinding<?> to binding : InstanceBinding<?> in method public testNewDependencies_withDependencies() : void in class com.google.inject.grapher.GraphingVisitorTest
b52a7fd41a6cb67298dcdd2792afb46e0202505a;Move Method;Move Method	public getDependencies() : Set<Dependency<?>> from class com.google.inject.grapher.TransitiveDependencyVisitorTest.ConstructedClassProvider to public getDependencies() : Set<Dependency<?>> from class com.google.inject.grapher.GraphingVisitorTest.Obj
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Class;Rename Class	com.google.inject.PrivateEnvironmentProcessor renamed to com.google.inject.PrivateElementProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Move And Rename Class;Move And Rename Class	com.google.inject.spi.PrivateEnvironment moved and renamed to com.google.inject.internal.PrivateElementsImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public visitPrivateElements(privateElements PrivateElements) : Boolean in class com.google.inject.AbstractProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public visitPrivateElements(privateElements PrivateElements) : Boolean in class com.google.inject.AbstractProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Method;Rename Method	public visitPrivateEnvironment(privateEnvironment PrivateEnvironment) : Boolean renamed to public visitPrivateElements(privateElements PrivateElements) : Boolean in class com.google.inject.AbstractProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Variable;Rename Variable	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : InstanceBinding<? extends T> to binding : ProviderInstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	factory : ConstantFactory<? extends T> to factory : InternalFactory<T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : ProviderInstanceBinding<? extends T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	factory : InternalFactory<T> to factory : ConstantFactory<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : ProviderKeyBinding<? extends T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : LinkedKeyBinding<? extends T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	factory : FactoryProxy<T> to factory : ConstantFactory<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : BindingImpl<T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : ExposedBinding<? extends T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : ConvertedConstantBinding<? extends T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : ConstructorBinding<? extends T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	binding : ProviderBinding<? extends T> to binding : InstanceBinding<? extends T> in method public visitBinding(command Binding<T>) : Boolean in class com.google.inject.BindingProcessor
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public ExposedKeyFactory(key Key<T>, privateElements PrivateElements) in class com.google.inject.ExposedKeyFactory
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public ExposedKeyFactory(key Key<T>, privateElements PrivateElements) in class com.google.inject.ExposedKeyFactory
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Attribute;Rename Attribute	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in class com.google.inject.ExposedKeyFactory
c3f928404a91cf837d809dcc465ba43442bc1198;Change Attribute Type;Change Attribute Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in class com.google.inject.ExposedKeyFactory
c3f928404a91cf837d809dcc465ba43442bc1198;Change Return Type;Change Return Type	PrivateEnvironment to PrivateElements in method package getPrivateElements() : PrivateElements in class com.google.inject.InjectorShell
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Method;Rename Method	package getPrivateEnvironment() : PrivateEnvironment renamed to package getPrivateElements() : PrivateElements in class com.google.inject.InjectorShell
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Attribute;Rename Attribute	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in class com.google.inject.InjectorShell
c3f928404a91cf837d809dcc465ba43442bc1198;Change Attribute Type;Change Attribute Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in class com.google.inject.InjectorShell
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method package privateElements(privateElements PrivateElements) : Builder in class com.google.inject.InjectorShell.Builder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method package privateElements(privateElements PrivateElements) : Builder in class com.google.inject.InjectorShell.Builder
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Method;Rename Method	package privateEnvironment(privateEnvironment PrivateEnvironment) : Builder renamed to package privateElements(privateElements PrivateElements) : Builder in class com.google.inject.InjectorShell.Builder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	processor : PrivateEnvironmentProcessor to processor : PrivateElementProcessor in method package build(initializer Initializer, bindingProcessor BindingProcessor, stopwatch Stopwatch, errors Errors) : List<InjectorShell> in class com.google.inject.InjectorShell.Builder
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Attribute;Rename Attribute	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in class com.google.inject.InjectorShell.Builder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Attribute Type;Change Attribute Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in class com.google.inject.InjectorShell.Builder
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public usingKeyFrom(privateElements PrivateElements) : ExposureBuilder<T> in class com.google.inject.internal.BindingBuilder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public usingKeyFrom(privateElements PrivateElements) : ExposureBuilder<T> in class com.google.inject.internal.BindingBuilder
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public ExposedBindingImpl(injector Injector, source Object, key Key<T>, factory InternalFactory<T>, privateElements PrivateElements) in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public ExposedBindingImpl(injector Injector, source Object, key Key<T>, factory InternalFactory<T>, privateElements PrivateElements) in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public ExposedBindingImpl(source Object, key Key<T>, scoping Scoping, privateElements PrivateElements) in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public ExposedBindingImpl(source Object, key Key<T>, scoping Scoping, privateElements PrivateElements) in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Change Return Type;Change Return Type	PrivateEnvironment to PrivateElements in method public getPrivateElements() : PrivateElements in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Method;Rename Method	public getPrivateEnvironment() : PrivateEnvironment renamed to public getPrivateElements() : PrivateElements in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Attribute;Rename Attribute	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Change Attribute Type;Change Attribute Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in class com.google.inject.internal.ExposedBindingImpl
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public visitPrivateElements(privateElements PrivateElements) : V in class com.google.inject.spi.DefaultElementVisitor
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method public visitPrivateElements(privateElements PrivateElements) : V in class com.google.inject.spi.DefaultElementVisitor
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Method;Rename Method	public visitPrivateEnvironment(privateEnvironment PrivateEnvironment) : V renamed to public visitPrivateElements(privateElements PrivateElements) : V in class com.google.inject.spi.DefaultElementVisitor
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in method private RecordingBinder(parent RecordingBinder, privateElements PrivateElementsImpl) in class com.google.inject.spi.Elements.RecordingBinder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in method private RecordingBinder(parent RecordingBinder, privateElements PrivateElementsImpl) in class com.google.inject.spi.Elements.RecordingBinder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Variable Type;Change Variable Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in method public newPrivateBinder() : PrivateBinder in class com.google.inject.spi.Elements.RecordingBinder
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Variable;Rename Variable	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in method public newPrivateBinder() : PrivateBinder in class com.google.inject.spi.Elements.RecordingBinder
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Attribute;Rename Attribute	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in class com.google.inject.spi.Elements.RecordingBinder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Attribute Type;Change Attribute Type	privateEnvironment : PrivateEnvironment to privateElements : PrivateElementsImpl in class com.google.inject.spi.Elements.RecordingBinder
c3f928404a91cf837d809dcc465ba43442bc1198;Change Attribute Type;Change Attribute Type	environmentToBinder : Map<PrivateEnvironment,PrivateBinder> to environmentToBinder : Map<PrivateElements,PrivateBinder> in class com.google.inject.spi.ModuleWriter
c3f928404a91cf837d809dcc465ba43442bc1198;Change Parameter Type;Change Parameter Type	element : PrivateEnvironment to element : PrivateElements in method protected writePrivateElements(binder Binder, element PrivateElements) : void in class com.google.inject.spi.ModuleWriter
c3f928404a91cf837d809dcc465ba43442bc1198;Rename Parameter;Rename Parameter	privateEnvironment : PrivateEnvironment to privateElements : PrivateElements in method protected setPrivateBinder(privateElements PrivateElements, binder PrivateBinder) : void in class com.google.inject.spi.ModuleWriter
